Gene	L11.D8.Tox.KO1.Tim3p_S11	L13.D8.Tox.KO2.Tim3p_S13	L15.D8.Tox.KO3.Tim3p_S15	L17.D8.Tox.KO4.Tim3p_S2	L19.D8.Tox.KO5.Tim3p_S4	L1.D8.Tox.WT1.Tim3p_S1	L3.D8.Tox.WT2.Tim3p_S3	L5.D8.Tox.WT3.Tim3p_S5	L7.D8.Tox.WT4.Tim3p_S7	L9.D8.Tox.WT5.Tim3p_S9
Gm37353	6	2	7	0	1	3	2	1	0	2
Gm37354	0	0	0	0	0	0	0	0	0	0
Gm37355	0	0	0	0	0	0	0	0	0	0
Gm37356	0	0	0	0	0	0	0	0	0	0
Gm37357	0	1	0	0	1	0	0	0	0	0
Gm37358	0	0	0	0	0	0	0	0	0	0
Gm37359	0	0	0	0	0	0	0	0	0	0
Gm37361	0	0	0	0	0	0	0	0	0	0
Gm37362	7	6	5	9	11	20	3	17	9	1
Gm37363	0	0	1	0	0	0	1	0	0	0
Gm37364	0	0	0	0	0	2	0	0	0	12
Gm37365	0	0	0	0	0	0	0	0	0	0
Gm37366	4	3	2	3	2	1	0	1	4	0
Gm37367	0	0	0	0	0	0	0	0	0	0
Gm37368	2	3	15	6	3	13	8	9	13	13
Gm37369	0	0	0	0	0	0	0	0	0	0
Gm37370	86	41	67	68	28	55	50	32	65	46
Gm37371	0	0	0	0	0	0	0	0	0	0
Gm37372	0	0	0	0	0	0	0	0	0	0
Gm37373	0	0	0	0	0	0	0	0	0	0
Gm37374	0	0	0	0	0	0	0	0	0	0
Gm37375	0	0	0	0	0	0	0	0	0	0
Gm37376	0	0	0	0	0	0	0	0	0	0
Gm37377	0	0	0	0	0	0	0	0	0	0
Gm37378	0	0	0	0	0	0	0	0	0	0
Gm37380	0	0	0	0	0	0	0	0	0	0
Gm37381	0	1	0	0	0	0	0	0	0	0
Gm37382	0	0	0	0	0	0	0	0	0	0
Gm37383	1	0	1	0	0	0	3	4	1	4
Gm37385	0	0	0	0	0	0	0	0	0	0
Gm37386	0	0	0	0	0	0	0	0	0	0
Gm37387	71	45	88	40	53	82	78	39	26	121
Gm37388	0	0	0	0	0	0	0	0	0	0
Gm37389	0	0	0	0	0	0	0	0	0	0
Gm3739	0	0	0	0	0	0	0	0	0	0
Gm37390	26	22	37	21	7	23	17	8	21	9
Gm37391	0	0	0	5	0	0	0	0	0	0
Gm37392	0	0	0	0	0	0	0	0	0	0
Gm37393	0	0	0	0	0	0	0	0	0	0
Gm37395	0	0	0	0	0	0	0	0	0	0
Gm37396	0	0	0	0	0	0	0	0	0	0
Gm37397	14	17	0	2	3	1	5	0	4	0
Gm37398	0	0	0	0	0	0	0	0	0	0
Gm37399	3	1	9	6	2	1	5	4	4	1
Gm37400	0	0	0	0	0	0	0	0	0	0
Gm37401	1	0	0	0	0	0	1	0	1	0
Gm37402	0	0	0	0	0	0	0	0	0	0
Gm37403	1	14	2	0	0	0	0	0	0	0
Gm37404	0	0	0	0	0	0	0	0	0	0
Gm37406	0	0	0	0	0	0	0	0	0	0
Gm37407	23	24	13	14	9	8	20	18	14	15
Gm37409	1	7	15	13	8	8	3	25	5	6
Gm37410	0	0	0	0	0	0	0	0	0	0
Gm37411	0	0	0	0	0	0	1	0	0	0
Gm37412	0	0	0	0	0	0	0	0	1	0
Gm37415	5	4	0	1	0	1	3	0	2	1
Gm37416	0	0	1	0	0	0	0	0	0	0
Gm37417	0	0	0	0	0	0	0	0	0	0
Gm37418	0	0	0	0	0	0	0	0	0	0
Gm37419	2	1	1	1	0	0	0	1	0	0
Gm3742	0	0	0	0	0	0	0	0	0	0
Gm37420	21	26	21	5	11	18	23	10	17	11
Gm37421	0	2	0	1	0	0	1	0	0	1
Gm37422	17	9	26	11	2	16	10	18	5	14
Gm37423	102	72	127	99	47	175	181	73	90	93
Gm37424	0	0	0	0	0	0	0	0	0	0
Gm37425	0	0	0	0	0	0	0	0	0	0
Gm37426	0	0	0	0	0	0	0	0	0	0
Gm37427	0	0	0	0	0	0	0	0	0	0
Gm37428	0	0	0	0	0	0	0	0	0	0
Gm37429	0	0	0	0	0	0	0	0	0	0
Gm37430	0	0	0	0	0	0	0	0	0	0
Gm37431	0	0	0	0	0	0	0	0	0	0
Gm37432	0	0	0	0	0	0	0	0	0	0
Gm37433	0	0	0	0	0	0	0	0	0	0
Gm37434	0	0	0	0	0	0	0	0	0	0
Gm37435	0	0	0	0	0	0	0	0	0	0
Gm37436	2	1	3	1	2	0	4	1	3	1
Gm37437	0	0	0	2	0	0	0	0	0	0
Gm37438	0	0	0	0	0	0	0	0	0	0
Gm37439	0	0	0	0	0	0	0	0	0	0
Gm37440	0	0	0	0	0	0	0	0	0	0
Gm37441	0	0	0	0	0	0	0	0	0	0
Gm37442	0	0	0	0	0	0	0	0	0	0
Gm37443	0	0	0	0	0	0	0	0	0	0
Gm37444	0	0	0	0	0	0	0	0	0	0
Gm37445	0	0	1	0	0	0	0	0	0	0
Gm37446	0	0	0	0	0	0	0	0	0	0
Gm37447	7	5	11	6	7	4	7	4	5	6
Gm37448	0	0	0	0	0	0	0	0	0	0
Gm37449	0	0	0	0	0	0	0	0	0	0
Gm3745	0	0	0	0	0	0	0	0	0	0
Gm37450	0	0	0	0	0	0	0	0	0	0
Gm37451	0	0	0	0	0	0	0	0	0	0
Gm37452	0	0	7	0	0	0	0	0	0	0
Gm37454	0	0	0	0	0	0	0	0	0	0
Gm37455	0	0	0	0	0	0	0	0	0	0
Gm37456	0	0	0	0	0	0	0	0	0	0
Gm37457	0	0	0	0	0	0	0	0	0	0
Gm37458	0	0	0	0	0	0	0	0	0	0
Gm37459	0	0	0	0	0	0	0	0	0	0
Gm37460	0	0	0	0	0	0	0	0	0	0
Gm37461	0	0	0	0	0	0	0	0	0	0
Gm37462	0	0	0	0	0	0	0	0	0	0
Gm37463	0	0	3	0	0	0	0	0	0	2
Gm37464	0	0	0	0	0	0	0	0	0	0
Gm37465	0	2	0	0	0	3	0	1	0	0
Gm37466	0	0	0	0	0	0	0	0	0	0
Gm37467	0	0	0	0	0	0	0	0	0	0
Gm37468	5	7	6	3	1	2	6	7	7	4
Gm37469	6	10	12	2	0	3	3	1	4	1
Gm37470	10	11	15	17	7	18	11	21	20	12
Gm37472	42	69	56	44	24	68	53	74	39	24
Gm37473	0	0	0	0	0	0	0	0	0	0
Gm37474	159	131	176	166	120	202	108	138	142	146
Gm37475	0	0	0	0	2	0	0	1	0	2
Gm37476	0	0	0	0	0	0	0	0	0	0
Gm37477	0	0	0	0	0	0	0	0	0	0
Gm37478	0	0	1	0	0	0	0	0	0	0
Gm37479	0	0	0	0	0	0	0	0	0	0
Gm37480	0	0	0	0	0	0	0	0	0	0
Gm37481	0	0	0	0	0	0	0	0	0	0
Gm37482	0	12	0	2	0	1	0	0	1	0
Gm37483	0	0	0	0	0	0	0	0	0	0
Gm37484	0	0	0	0	0	0	0	0	0	0
Gm37485	0	0	0	0	1	1	0	1	1	0
Gm37486	5	10	4	4	1	4	3	15	5	7
Gm37488	39	15	30	36	25	33	24	27	15	27
Gm37489	0	0	0	0	0	0	0	0	0	0
Gm37490	12	15	17	17	8	6	8	20	24	24
Gm37491	0	0	0	0	0	0	0	0	0	0
Gm37492	0	0	0	0	0	0	0	0	0	0
Gm37493	0	0	0	0	0	0	0	0	0	0
Gm37494	274	247	311	194	157	260	236	227	282	201
Gm37495	0	0	0	0	0	0	0	0	0	0
Gm37496	0	0	0	0	0	0	0	0	0	0
Gm37497	0	0	1	1	0	3	1	0	0	0
Gm37498	0	0	0	0	0	0	0	0	0	5
Gm37499	6	6	0	0	0	0	0	4	5	4
Gm37500	1	4	0	0	2	2	0	1	1	0
Gm37501	0	0	0	0	0	0	0	0	0	0
Gm37502	0	0	0	0	0	0	0	0	0	0
Gm37503	11	7	7	5	3	10	4	12	5	15
Gm37504	0	0	0	0	0	0	0	0	0	0
Gm37505	0	0	0	0	0	0	0	0	0	0
Gm37506	1	1	0	1	0	0	0	0	0	0
Gm37508	0	0	0	0	0	0	0	0	0	0
Gm37509	0	0	0	1	0	0	0	0	0	0
Gm37510	50	25	34	22	16	11	6	32	17	11
Gm37511	0	0	0	0	0	0	0	0	0	0
Gm37513	0	0	0	0	0	0	0	0	0	0
Gm37514	0	0	0	0	0	0	0	0	0	0
Gm37515	0	0	0	0	0	0	0	0	0	0
Gm37516	0	0	0	0	0	0	0	0	0	0
Gm37517	0	0	0	0	0	0	0	0	0	0
Gm37518	0	0	0	0	0	0	0	2	0	0
Gm37519	32	7	19	11	16	20	20	47	42	14
Gm3752	0	0	0	0	0	0	0	0	0	0
Gm37520	64	55	30	23	39	51	35	14	42	75
Gm37521	0	0	0	0	0	0	0	2	0	0
Gm37522	0	5	8	0	1	3	4	14	1	0
Gm37523	0	0	0	0	0	0	0	0	0	0
Gm37524	0	0	0	0	0	1	0	3	3	0
Gm37525	0	0	0	0	0	0	0	0	0	0
Gm37526	0	0	0	0	0	0	0	0	0	0
Gm37527	2	1	3	4	0	1	5	1	1	0
Gm37529	118	106	130	103	81	135	95	68	38	158
Gm37530	0	0	0	0	0	0	0	0	0	0
Gm37531	88	68	62	45	33	67	70	61	37	70
Gm37533	0	0	0	0	0	0	0	0	0	0
Gm37534	0	5	0	0	2	0	0	4	0	0
Gm37535	0	4	0	1	0	9	2	8	0	2
Gm37536	0	0	0	3	1	0	0	2	0	2
Gm37537	20	12	24	21	17	34	15	5	1	10
Gm37538	0	0	0	0	0	0	0	0	0	0
Gm37539	0	0	0	0	0	0	1	0	0	0
Gm37541	0	0	0	0	0	0	0	0	0	0
Gm37542	0	0	0	0	0	0	0	0	1	0
Gm37543	0	0	0	0	0	0	0	0	0	0
Gm37544	0	0	0	0	0	0	0	0	0	0
Gm37545	0	0	0	0	0	0	0	0	0	0
Gm37547	0	0	0	0	0	0	0	0	0	0
Gm37548	0	0	0	0	0	0	0	0	0	0
Gm37549	2	4	0	2	0	5	2	0	6	5
Gm3755	0	0	0	0	0	0	0	0	0	0
Gm37550	0	0	0	0	0	0	0	0	0	0
Gm37551	0	0	0	0	0	0	1	0	0	0
Gm37552	0	0	0	0	0	0	0	0	0	0
Gm37553	0	1	0	0	0	0	0	0	0	0
Gm37555	0	0	0	0	0	0	0	0	0	0
Gm37556	0	0	0	0	0	0	0	0	0	0
Gm37557	0	0	0	0	0	0	0	0	0	0
Gm37558	101	46	80	53	43	81	86	90	68	76
Gm37559	0	0	0	0	0	0	0	0	0	0
Gm3756	4	4	12	13	4	2	6	11	7	8
Gm37560	13	8	16	8	10	7	13	11	5	8
Gm37561	0	0	0	0	0	0	0	0	0	0
Gm37562	0	0	0	0	0	0	0	0	0	0
Gm37563	0	1	0	0	2	3	0	2	2	2
Gm37564	0	0	0	0	0	0	0	0	0	0
Gm37565	0	0	0	0	0	0	0	0	0	0
Gm37566	30	25	74	19	6	26	17	24	32	16
Gm37567	0	0	0	0	0	0	0	0	0	0
Gm37568	4	6	9	0	1	6	4	7	7	9
Gm37569	0	4	2	2	1	3	0	3	2	0
Gm3757	0	0	0	0	0	0	0	0	0	0
Gm37570	7	6	4	18	3	12	3	7	8	10
Gm37571	0	0	0	0	0	0	0	1	0	0
Gm37572	0	0	0	0	0	0	0	0	0	0
Gm37573	0	0	0	0	0	0	0	0	0	0
Gm37574	0	0	0	0	0	0	0	0	0	0
Gm37575	0	0	0	0	0	0	0	0	0	0
Gm37576	0	0	0	0	0	0	0	0	0	0
Gm37577	0	0	0	0	0	0	0	0	0	0
Gm37578	0	0	0	2	0	0	0	0	0	0
Gm37579	0	0	0	0	0	0	0	0	0	0
Gm37580	0	0	0	0	0	0	0	0	0	0
Gm37581	0	0	0	0	0	3	0	1	1	0
Gm37582	0	0	0	0	0	0	0	0	0	0
Gm37583	1	1	4	1	0	1	1	0	0	0
Gm37584	9	3	1	3	0	5	2	5	3	4
Gm37585	0	0	0	0	0	0	0	0	0	0
Gm37586	0	0	0	0	0	0	0	0	0	0
Gm37587	0	0	0	0	0	0	0	0	0	0
Gm37588	10	3	0	1	1	4	2	0	3	7
Gm37589	15	7	12	11	4	13	7	29	10	6
Gm37590	1	0	0	0	0	0	0	0	0	0
Gm37591	0	0	0	0	0	0	0	0	0	0
Gm37592	23	24	9	7	10	20	13	14	21	20
Gm37593	9	13	19	10	12	21	13	8	5	2
Gm37595	0	0	0	0	0	0	0	0	0	0
Gm37596	0	0	0	0	0	0	0	0	0	0
Gm37597	0	0	0	0	0	0	0	0	0	0
Gm37598	4	0	3	1	0	3	3	4	2	1
Gm37599	0	0	0	0	0	0	0	0	0	0
Gm3760	0	0	0	0	0	0	0	0	0	0
Gm37600	0	0	0	0	0	0	0	0	0	0
Gm37601	0	0	0	0	0	0	0	0	0	0
Gm37602	0	1	0	0	0	0	0	0	0	0
Gm37603	0	0	0	0	0	0	0	0	0	0
Gm37604	0	0	0	0	0	0	0	0	0	0
Gm37606	0	0	0	0	0	0	0	0	0	0
Gm37607	1	7	10	6	5	5	7	6	4	6
Gm37608	0	0	0	0	0	0	0	0	0	0
Gm37609	0	0	0	0	0	0	0	0	0	0
Gm37610	0	1	0	1	0	0	0	1	0	0
Gm37611	0	0	0	0	0	0	0	0	0	0
Gm37612	5	3	6	1	3	2	4	5	4	1
Gm37613	0	0	0	0	0	0	0	0	0	0
Gm37614	0	0	0	0	0	0	0	0	0	0
Gm37616	0	0	0	0	0	0	0	0	0	0
Gm37617	0	0	0	0	0	0	0	0	0	0
Gm37618	0	0	3	0	0	0	5	0	2	0
Gm37619	0	0	0	0	0	0	0	0	0	0
Gm37620	0	0	0	0	0	0	0	0	0	0
Gm37621	3	8	9	3	5	11	0	8	0	4
Gm37622	0	0	0	0	0	0	0	0	0	0
Gm37623	0	0	0	0	0	0	0	0	0	0
Gm37624	0	0	0	0	0	0	0	0	0	0
Gm37625	0	5	0	0	0	0	0	0	0	0
Gm37626	0	0	0	0	0	0	0	0	0	0
Gm37627	0	0	0	0	0	0	0	0	0	0
Gm37628	0	0	0	0	0	0	0	0	0	0
Gm37629	0	0	0	0	0	0	0	0	0	0
Gm37630	0	0	0	0	0	0	0	0	0	0
Gm37631	0	0	0	0	0	0	0	0	0	0
Gm37632	4	0	0	0	0	0	3	0	1	0
Gm37633	0	0	0	0	0	0	0	0	0	0
Gm37634	0	0	0	0	0	0	0	0	0	0
Gm37635	0	0	0	0	0	0	0	0	0	0
Gm37636	0	0	0	0	0	0	0	0	0	0
Gm37637	30	57	29	28	19	29	23	18	26	34
Gm37638	1	0	0	2	0	0	0	0	0	0
Gm37639	1	6	9	0	4	4	3	2	2	5
Gm3764	0	0	0	0	0	0	0	0	0	0
Gm37640	2	5	4	5	1	3	3	0	3	4
Gm37641	0	0	0	0	0	0	0	0	0	0
Gm37642	21	6	31	7	1	4	4	10	15	11
Gm37643	0	0	0	0	0	0	0	0	0	0
Gm37644	0	0	0	0	0	0	0	0	0	0
Gm37645	59	55	70	44	23	89	61	42	31	59
Gm37646	12	10	6	4	4	7	13	9	2	8
Gm37647	0	0	0	0	0	0	0	0	0	0
Gm37648	14	1	1	1	3	14	7	11	11	12
Gm37649	0	0	0	0	0	0	0	0	0	0
Gm3765	0	0	0	0	0	0	0	0	0	0
Gm37650	0	0	0	1	0	0	2	0	0	0
Gm37651	3	1	6	0	2	1	4	15	8	8
Gm37652	0	0	0	0	0	0	0	0	0	0
Gm37653	34	24	24	23	13	23	9	13	52	39
Gm37654	0	0	0	0	0	0	0	0	0	0
Gm37655	9	5	0	4	5	5	1	4	3	9
Gm37656	0	0	0	0	0	0	0	0	0	0
Gm37657	0	0	0	0	0	0	0	0	0	0
Gm37658	0	0	0	0	0	0	0	0	0	0
Gm37659	0	0	0	0	0	0	0	0	0	0
Gm37660	17	7	13	7	9	3	1	9	6	7
Gm37661	0	0	0	0	0	0	0	0	0	0
Gm37662	0	0	0	0	0	0	0	0	0	0
Gm37663	10	6	7	1	7	5	3	1	6	13
Gm37664	0	0	0	0	0	0	0	0	0	0
Gm37665	0	0	0	0	0	0	0	0	0	0
Gm37666	26	17	32	20	3	3	16	66	28	17
Gm37667	0	0	0	0	0	0	0	0	0	0
Gm37668	0	0	0	0	0	0	0	0	0	0
Gm37669	1	5	0	0	0	3	0	0	1	1
Gm37670	0	0	0	0	0	0	0	0	0	0
Gm37671	0	0	0	0	0	0	0	0	0	0
Gm37672	1	7	1	3	3	2	2	1	0	0
Gm37673	0	0	0	0	0	0	0	0	0	0
Gm37674	0	0	0	0	0	0	0	0	0	0
Gm37675	7	1	0	7	0	0	2	0	12	2
Gm37676	0	0	0	0	0	0	0	0	0	0
Gm37677	13	2	10	14	7	44	12	5	7	16
Gm37678	0	5	5	3	0	0	2	3	1	2
Gm37679	0	0	0	0	0	0	0	0	0	0
Gm37681	0	0	0	0	0	0	0	0	0	0
Gm37682	0	0	0	0	0	0	0	0	0	0
Gm37684	0	0	0	0	0	0	0	0	0	0
Gm37685	0	0	0	0	0	0	0	0	0	0
Gm37686	0	0	0	0	0	0	0	0	0	0
Gm37687	0	0	0	0	0	0	0	0	0	0
Gm37688	0	0	0	0	0	0	0	0	0	0
Gm37689	0	0	2	0	1	1	0	0	0	0
Gm37690	0	0	0	0	0	0	0	0	0	0
Gm37691	3	7	12	4	0	3	4	4	2	12
Gm37692	0	0	0	0	0	0	0	0	0	0
Gm37693	0	0	0	0	0	0	0	0	0	0
Gm37694	0	0	0	0	0	0	0	0	0	0
Gm37695	0	0	0	0	0	0	1	0	0	0
Gm37696	5	9	3	1	3	1	4	2	1	5
Gm37697	0	0	0	0	0	0	0	0	0	0
Gm37698	0	0	0	0	0	0	0	0	0	0
Gm37699	12	2	12	18	2	16	20	32	14	12
Gm37700	0	0	0	0	0	0	0	0	0	0
Gm37701	0	0	0	0	0	0	0	0	0	0
Gm37702	2	1	0	2	3	3	5	9	4	4
Gm37703	0	0	0	0	0	0	0	0	0	0
Gm37705	0	0	0	0	0	0	0	0	0	0
Gm37706	25	9	24	6	2	7	13	23	9	30
Gm37707	0	0	0	0	0	0	0	2	0	0
Gm37708	0	0	0	0	0	0	0	0	0	0
Gm37709	0	0	0	0	0	0	0	0	0	0
Gm37710	3	1	5	0	1	0	3	0	1	2
Gm37711	0	0	0	0	0	0	0	0	0	0
Gm37712	0	0	0	0	0	0	0	0	0	0
Gm37713	0	0	0	0	0	0	0	0	0	0
Gm37714	0	0	0	0	0	0	0	0	0	0
Gm37715	0	0	0	0	0	0	0	0	0	0
Gm37716	11	3	13	1	7	7	3	5	4	19
Gm37717	0	0	0	0	0	0	0	0	0	0
Gm37718	42	99	99	50	20	30	60	62	72	65
Gm37719	0	0	0	0	0	0	0	0	0	0
Gm3772	0	0	0	0	0	0	0	0	0	0
Gm37720	0	0	0	1	0	0	0	0	0	0
Gm37721	0	0	0	0	0	0	0	0	0	0
Gm37722	0	0	0	0	0	0	0	0	0	0
Gm37723	0	0	0	0	0	0	0	0	0	0
Gm37724	0	0	0	0	0	0	0	0	0	0
Gm37725	0	0	0	0	0	0	0	0	0	0
Gm37726	0	2	0	2	0	0	1	2	8	1
Gm37727	0	0	0	0	0	0	1	0	0	0
Gm37728	16	16	50	20	7	16	29	35	20	62
Gm37729	1	0	5	3	1	0	2	0	0	0
Gm37730	0	0	0	0	0	0	0	0	0	0
Gm37731	0	0	0	0	0	0	0	0	0	0
Gm37732	0	0	0	0	0	0	0	0	0	0
Gm37733	9	5	17	19	9	20	25	9	13	6
Gm37734	0	0	0	0	0	0	0	0	0	0
Gm37735	0	0	0	0	0	0	0	0	0	0
Gm37736	0	0	0	1	0	0	0	0	0	0
Gm37737	0	0	0	0	0	0	0	0	0	1
Gm37738	0	1	2	5	0	1	2	0	1	1
Gm37739	0	0	0	0	0	0	0	0	0	0
Gm3774	0	0	0	0	0	0	0	0	0	0
Gm37740	0	0	0	0	0	0	0	0	0	0
Gm37741	0	0	0	0	0	0	0	0	0	0
Gm37742	0	0	0	0	0	0	0	0	0	0
Gm37743	0	0	0	0	0	0	0	0	0	0
Gm37744	0	0	5	0	0	0	0	0	0	0
Gm37745	4	1	2	7	2	3	2	13	2	3
Gm37746	0	0	0	0	0	0	0	0	0	0
Gm37747	1	10	14	11	2	3	27	13	30	8
Gm37748	0	0	0	0	0	0	3	0	2	0
Gm37749	0	0	0	0	0	0	0	0	0	0
Gm37750	1	0	0	0	0	0	0	0	0	0
Gm37751	0	0	0	0	0	0	0	0	0	0
Gm37752	0	0	0	0	0	0	0	0	0	0
Gm37753	0	0	0	0	0	0	0	0	0	0
Gm37754	0	0	0	0	0	0	0	0	0	0
Gm37755	3	0	2	0	2	0	0	2	0	0
Gm37756	3	7	4	12	7	4	8	9	3	4
Gm37757	0	0	0	0	0	0	0	0	0	0
Gm37758	0	0	0	0	0	0	0	0	0	0
Gm37759	20	24	5	10	3	5	11	17	17	13
Gm3776	0	0	0	0	0	0	0	0	0	0
Gm37760	95	123	119	54	45	57	78	79	66	87
Gm37761	0	0	1	1	0	0	0	0	0	0
Gm37762	0	0	2	0	0	0	0	0	0	0
Gm37763	0	0	0	0	0	0	0	0	0	0
Gm37764	0	0	0	0	0	0	0	0	0	0
Gm37765	0	0	0	0	0	0	0	0	0	0
Gm37766	0	0	0	1	2	4	2	6	1	0
Gm37767	0	1	1	0	1	5	2	0	1	0
Gm37768	11	12	13	13	3	8	11	5	9	9
Gm37769	0	0	0	0	0	0	0	0	0	0
Gm37770	0	0	0	0	0	0	0	0	0	0
Gm37771	0	0	0	0	0	0	0	0	0	0
Gm37772	0	0	0	0	0	0	0	0	0	0
Gm37773	0	0	0	0	0	0	0	0	0	0
Gm37774	0	0	0	0	0	0	0	0	0	0
Gm37775	0	0	0	0	0	0	0	0	0	0
Gm37776	1	10	1	1	2	0	2	1	3	3
Gm37777	0	0	0	0	0	0	0	0	0	0
Gm37778	0	0	0	0	0	0	0	0	0	0
Gm37779	0	0	0	0	0	0	0	0	0	0
Gm37780	14	20	16	24	15	24	2	6	11	11
Gm37781	0	0	0	0	0	0	0	0	0	0
Gm37782	0	0	0	0	0	0	0	0	0	0
Gm37783	0	0	0	0	0	0	3	0	0	0
Gm37784	0	0	0	0	0	0	0	0	0	0
Gm37785	0	1	4	7	4	5	1	1	4	4
Gm37786	0	0	0	3	0	0	1	0	0	0
Gm37787	25	22	37	20	11	30	28	9	10	40
Gm37788	3	0	11	1	1	0	2	1	0	7
Gm37789	0	0	0	0	0	0	0	0	0	0
Gm37790	5	11	6	1	3	3	0	5	2	6
Gm37791	0	0	0	0	0	0	0	0	0	0
Gm37792	0	0	0	0	0	0	0	0	0	0
Gm37793	0	0	0	0	0	0	0	0	0	0
Gm37795	8	4	4	8	2	3	6	18	6	10
Gm37796	0	0	0	0	0	0	0	0	0	0
Gm37797	0	0	0	0	0	0	0	0	0	0
Gm37798	0	0	0	0	0	0	0	0	0	0
Gm37799	0	0	0	0	1	0	0	0	0	0
Gm378	0	0	0	0	0	0	0	0	0	0
Gm37800	0	0	0	0	0	0	0	0	0	0
Gm37801	0	0	0	0	0	0	0	0	0	0
Gm37802	12	12	20	6	6	2	10	11	15	2
Gm37803	0	0	0	0	0	0	0	0	0	0
Gm37804	0	0	0	0	0	0	0	0	0	0
Gm37805	12	16	15	3	2	1	6	4	0	2
Gm37806	0	0	0	0	0	0	0	0	0	0
Gm37807	0	0	0	0	0	0	0	0	0	0
Gm37808	0	0	0	0	0	0	0	0	0	0
Gm37809	1	2	1	2	0	1	0	0	2	4
Gm37811	0	0	0	0	0	0	0	0	0	0
Gm37812	0	0	0	0	0	0	0	0	0	0
Gm37813	0	0	0	0	0	0	0	0	0	0
Gm37814	0	0	0	0	0	0	0	0	0	0
Gm37815	0	0	0	0	0	0	0	0	0	0
Gm37817	0	1	0	0	0	0	0	1	3	1
Gm37818	0	0	0	0	0	0	0	0	0	0
Gm37819	0	0	0	0	0	0	0	0	0	0
Gm37820	26	56	13	24	12	15	25	14	8	13
Gm37821	0	1	0	0	0	0	0	0	0	0
Gm37822	0	0	0	0	0	0	0	0	0	0
Gm37824	0	0	0	0	0	0	0	0	0	0
Gm37825	0	0	0	0	0	0	0	0	0	0
Gm37826	0	0	0	0	0	1	0	0	0	0
Gm37827	0	0	0	0	0	0	0	0	0	0
Gm37828	0	0	0	0	0	0	0	0	0	0
Gm37829	28	11	24	8	14	24	20	9	14	27
Gm37830	0	0	0	0	0	0	0	0	0	0
Gm37831	0	0	0	0	0	0	0	0	0	0
Gm37832	0	0	0	0	0	0	0	0	0	0
Gm37833	0	0	0	0	0	0	0	0	0	0
Gm37834	0	0	0	0	0	0	0	0	0	0
Gm37835	0	0	0	0	0	0	0	0	0	0
Gm37836	0	0	0	0	0	0	0	0	0	0
Gm37837	0	0	0	0	0	0	0	0	0	0
Gm37838	0	0	0	0	0	0	0	0	0	0
Gm37839	0	0	0	0	0	0	0	0	0	0
Gm37840	0	0	0	0	0	0	0	0	0	0
Gm37841	0	0	0	0	0	0	0	0	0	0
Gm37842	4	4	2	5	2	5	1	0	2	3
Gm37843	0	0	0	0	0	0	0	0	0	0
Gm37844	51	39	41	46	27	60	61	41	29	86
Gm37845	0	0	0	0	0	0	0	0	0	0
Gm37846	0	0	0	0	0	0	0	0	0	0
Gm37847	0	0	0	0	0	0	0	0	0	0
Gm37848	0	1	0	0	0	0	0	0	0	0
Gm37849	0	0	0	1	0	0	0	0	1	0
Gm3785	1	0	0	0	0	0	0	0	0	0
Gm37850	1	6	8	1	2	8	4	1	10	0
Gm37851	0	0	1	0	2	0	0	12	0	0
Gm37852	0	0	0	0	0	0	0	0	0	0
Gm37853	0	0	0	0	0	0	0	0	0	0
Gm37854	0	0	0	0	0	0	0	0	0	0
Gm37855	0	0	0	0	0	0	0	0	0	0
Gm37856	2	4	4	2	0	4	5	0	1	0
Gm37857	0	0	0	0	0	0	0	0	0	0
Gm37858	0	0	0	0	0	0	0	0	0	0
Gm37859	0	0	0	0	0	0	0	4	0	0
Gm3786	0	0	0	0	0	0	0	0	0	0
Gm37860	6	0	3	1	1	2	0	5	1	0
Gm37861	0	0	0	0	0	0	0	0	0	0
Gm37862	0	0	0	0	0	0	0	0	0	0
Gm37863	1	0	1	0	1	3	1	0	1	3
Gm37864	3	3	10	3	3	0	2	5	2	0
Gm37865	0	0	0	0	0	0	0	0	0	0
Gm37866	0	0	0	0	0	2	0	0	0	1
Gm37867	0	0	0	0	0	0	0	0	0	0
Gm37868	0	0	0	1	0	1	0	1	0	0
Gm37869	0	0	0	0	0	0	0	0	0	0
Gm37870	0	0	0	0	0	0	0	0	0	0
Gm37871	0	0	0	0	0	0	0	0	0	0
Gm37872	0	0	0	0	0	0	0	0	0	0
Gm37873	22	38	14	19	16	51	30	18	12	39
Gm37875	0	0	0	0	0	0	0	0	0	0
Gm37876	1	1	0	0	1	4	0	0	2	0
Gm37877	0	0	0	0	0	0	0	0	0	0
Gm37878	0	0	0	0	0	0	0	0	0	0
Gm37879	18	17	43	12	11	25	19	7	12	32
Gm3788	12	13	19	3	0	3	4	6	2	16
Gm37880	0	0	0	0	0	0	0	0	0	0
Gm37881	7	7	17	12	11	15	8	9	7	4
Gm37882	0	0	0	0	0	0	0	0	0	0
Gm37883	0	0	0	0	0	0	0	0	0	0
Gm37884	0	0	0	0	0	0	0	0	0	0
Gm37885	11	0	4	5	4	9	6	5	9	14
Gm37886	1	2	0	2	6	1	5	0	0	2
Gm37887	0	0	0	0	0	0	0	0	0	1
Gm37889	0	0	0	0	0	0	0	0	0	0
Gm37890	0	0	0	0	0	0	0	0	0	0
Gm37891	0	0	0	0	0	0	0	0	0	0
Gm37892	0	0	0	0	0	0	0	0	0	0
Gm37893	18	7	27	16	18	20	48	13	19	49
Gm37894	0	0	0	0	0	0	1	0	0	1
