Gene	L10.D8.Tox.WT5.Tim3n_S10	L12.D8.Tox.KO1.Tim3n_S12	L14.D8.Tox.KO2.Tim3n_S14	L16.D8.Tox.KO3.Tim3n_S1	L18.D8.Tox.KO4.Tim3n_S3	L20.D8.Tox.KO5.Tim3n_S5	L2.D8.Tox.WT1.Tim3n_S2	L4.D8.Tox.WT2.Tim3n_S4	L6.D8.Tox.WT3.Tim3n_S6	L8.D8.Tox.WT4.Tim3n_S8
Gm5576	2	0	1	0	0	3	1	1	0	0
Gm5577	0	1	0	2	0	1	0	0	1	0
Gm5578	3	3	0	1	2	6	1	6	2	3
Gm5580	2	1	7	3	1	4	7	0	3	1
Gm5581	1	0	0	0	3	0	0	0	0	0
Gm5582	1	0	0	0	0	0	0	0	0	0
Gm5583	0	0	0	0	0	0	0	0	0	0
Gm5586	10	13	17	13	4	13	5	11	11	7
Gm5587	0	0	0	1	0	0	0	0	0	0
Gm5590	0	0	0	1	0	0	2	0	0	0
Gm5591	0	0	0	0	0	0	0	0	0	0
Gm5592	0	0	0	0	0	0	0	0	0	0
Gm5594	0	0	0	0	0	0	0	0	0	0
Gm5596	1	0	2	1	4	0	3	1	4	3
Gm5597	1	2	2	0	0	0	0	0	0	0
Gm5599	0	0	0	0	0	0	0	0	0	0
Gm5600	0	0	0	0	0	0	0	0	0	0
Gm5601	88	72	106	72	67	95	53	63	69	69
Gm5602	8	5	0	4	0	1	0	0	0	7
Gm5605	1	10	3	0	0	2	0	0	0	0
Gm5608	0	1	0	3	1	2	1	0	4	2
Gm5609	0	0	0	0	0	0	0	0	0	0
Gm5611	0	0	1	1	0	0	1	2	0	0
Gm5612	0	0	0	0	0	0	0	0	0	0
Gm5614	0	0	0	0	0	0	0	0	0	0
Gm5615	0	0	0	0	0	0	0	0	0	0
Gm5616	1	0	0	0	0	0	0	0	0	0
Gm5617	150	142	158	166	64	107	140	212	143	180
Gm5619	0	0	0	0	0	0	0	1	0	0
Gm5620	1	1	5	3	1	0	0	0	0	3
Gm5621	2	1	0	1	0	0	0	1	0	2
Gm5622	0	0	0	0	0	0	0	0	0	0
Gm5624	0	0	0	0	0	0	0	0	0	0
Gm5626	0	1	0	1	1	0	5	0	0	0
Gm5627	0	0	0	0	0	0	0	0	0	0
Gm5628	0	1	1	1	0	0	0	0	0	0
Gm5637	7	8	14	12	5	13	6	9	8	9
Gm5638	0	0	0	0	0	0	0	0	0	0
Gm5639	0	0	0	0	0	0	3	0	0	0
Gm5640	0	0	0	0	0	2	0	0	0	0
Gm5641	0	0	0	0	0	0	0	0	0	0
Gm5643	0	1	0	2	0	0	0	0	0	0
Gm5644	1	1	3	0	0	1	1	2	0	1
Gm5645	0	0	1	0	0	0	0	0	0	0
Gm5646	0	0	0	0	0	0	0	0	0	0
Gm5648	1	2	1	4	0	4	0	0	0	1
Gm5649	0	0	0	0	0	0	0	1	0	0
Gm5650	0	0	0	0	0	0	0	0	0	0
Gm5652	1	0	2	0	1	0	0	0	0	1
Gm5653	0	1	0	0	0	0	0	0	0	0
Gm5654	0	0	1	0	0	1	1	0	0	0
Gm5655	0	0	0	0	2	0	0	0	2	0
Gm5656	0	0	0	0	0	0	0	0	0	0
Gm5660	0	0	0	0	0	0	0	0	0	0
Gm5662	0	0	0	0	0	0	0	0	0	0
Gm5668	0	0	1	0	0	0	0	0	0	1
Gm567	0	0	0	0	0	1	10	0	0	0
Gm5670	0	0	0	0	0	0	0	0	2	0
Gm5678	0	0	0	0	0	0	0	0	0	0
Gm568	0	0	4	1	1	0	0	0	5	2
Gm5681	1	0	1	0	0	0	0	0	0	0
Gm5682	0	0	0	1	0	0	1	0	1	1
Gm5684	0	0	0	0	0	0	0	0	0	0
Gm5687	2	3	8	6	0	1	2	3	3	0
Gm5689	0	0	0	0	0	0	0	0	0	0
Gm5692	0	0	0	5	0	0	0	0	0	3
Gm5694	0	0	0	0	0	0	0	0	0	0
Gm5696	0	0	0	0	0	0	0	0	0	0
Gm5697	1	1	0	0	0	0	0	0	0	0
Gm5698	0	0	0	0	0	0	0	0	0	0
Gm5699	0	0	0	0	0	1	0	0	0	0
Gm5700	0	0	0	0	0	0	0	0	0	0
Gm5702	0	0	0	0	0	0	0	0	0	0
Gm5703	1	0	0	0	0	0	0	0	0	0
Gm5705	0	0	0	0	0	0	0	0	0	0
Gm5706	1	0	0	2	1	0	1	0	0	1
Gm5708	0	0	0	0	0	0	0	0	0	0
Gm5709	0	0	0	0	0	0	0	0	0	0
Gm5710	0	0	4	0	0	1	0	0	0	0
Gm5711	0	0	4	2	0	3	1	3	2	7
Gm5712	0	0	0	0	0	0	0	0	0	0
Gm5714	0	0	0	0	0	0	0	0	0	0
Gm5715	0	0	0	0	0	0	0	0	0	0
Gm5717	0	0	0	0	0	0	0	0	0	0
Gm572	0	0	0	0	0	0	0	0	2	0
Gm5721	0	0	0	0	0	0	0	0	0	0
Gm5723	0	0	1	0	0	0	0	0	0	0
Gm5724	0	0	0	0	0	1	0	0	0	0
Gm5725	0	0	0	0	0	0	0	0	0	0
Gm5726	0	0	0	0	0	0	0	0	0	0
Gm5728	0	0	0	0	0	0	0	0	0	0
Gm5731	0	0	0	0	0	0	0	0	0	0
Gm5732	1	0	0	0	0	0	0	1	0	0
Gm5733	0	0	4	0	0	0	0	0	0	0
Gm5734	0	0	0	0	0	0	0	0	0	0
Gm5735	0	1	1	0	0	0	1	0	0	0
Gm5737	0	0	0	1	0	3	0	0	0	0
Gm5738	1	1	1	5	1	3	1	2	1	0
Gm5739	0	0	0	0	0	0	0	0	0	2
Gm5740	0	0	0	0	0	0	0	0	0	0
Gm5741	2	5	7	1	1	3	3	3	1	0
Gm5742	0	0	0	0	0	0	0	0	0	0
Gm5743	0	0	0	0	0	0	0	0	0	0
Gm5745	0	0	0	0	0	0	0	0	0	0
Gm5746	0	0	0	0	0	0	0	0	0	0
Gm5749	0	0	0	0	0	0	0	0	0	0
Gm5750	0	0	1	0	0	0	0	0	0	0
Gm5751	3	0	1	0	0	0	3	4	1	0
Gm5752	0	0	1	0	0	1	0	0	0	0
Gm5754	0	0	0	0	0	0	1	0	0	0
Gm5755	0	0	0	0	0	0	0	0	0	0
Gm5757	1	0	0	0	0	0	0	0	0	0
Gm5759	0	0	0	0	0	0	0	0	0	0
Gm5760	0	0	0	0	1	0	1	0	0	0
Gm5761	0	0	0	0	1	0	0	0	0	0
Gm5762	0	0	0	0	0	0	0	0	0	0
Gm5763	5	3	4	4	2	3	1	1	3	3
Gm5764	0	0	0	1	0	0	0	0	1	0
Gm5766	0	0	0	0	0	1	1	0	0	0
Gm5771	0	0	0	0	0	0	0	0	0	0
Gm5773	0	0	0	0	0	0	0	0	0	0
Gm5776	1	1	2	1	0	1	1	0	1	1
Gm5777	0	1	0	0	0	0	0	0	0	0
Gm5778	5	2	4	5	3	4	1	1	2	1
Gm5779	0	0	2	1	0	1	0	0	0	0
Gm5780	0	0	0	0	0	0	0	0	0	0
Gm5781	52	59	44	33	19	41	35	41	29	32
Gm5784	1	0	2	0	0	0	3	1	1	0
Gm5786	5	0	1	1	0	6	0	3	3	1
Gm5787	0	0	1	1	1	1	0	1	2	1
Gm5788	0	0	0	0	0	0	0	0	0	1
Gm5789	2	0	0	0	1	0	0	0	0	0
Gm5791	0	0	0	0	0	0	0	0	0	0
Gm5793	0	0	0	0	0	0	0	0	0	0
Gm5795	0	0	0	0	0	0	0	0	0	0
Gm5796	0	0	3	0	0	0	0	0	0	0
Gm5797	0	0	0	0	0	0	0	0	0	0
Gm5798	0	0	0	0	0	0	0	0	0	0
Gm5799	0	0	0	0	0	0	0	0	0	0
Gm5800	0	0	0	0	0	1	0	0	0	0
Gm5801	1	2	4	2	1	0	2	1	0	0
Gm5805	18	36	22	30	16	31	16	28	22	23
Gm5808	0	1	0	0	0	0	0	0	0	0
Gm5809	0	0	0	2	0	0	0	0	0	0
Gm5812	0	0	0	0	0	0	0	0	0	0
Gm5814	0	1	1	0	0	2	0	0	0	0
Gm5815	0	0	1	0	1	0	0	0	1	0
Gm5819	2	0	1	0	0	2	0	1	1	0
Gm5822	2	1	0	1	0	0	1	0	1	0
Gm5828	1	1	3	1	2	0	0	2	0	0
Gm5829	1	0	0	0	0	0	0	0	0	0
Gm5830	2	1	0	2	1	1	3	2	2	0
Gm5831	0	0	0	0	0	0	0	0	0	0
Gm5832	0	0	0	0	0	0	0	0	0	0
Gm5833	0	0	0	0	0	0	0	0	0	0
Gm5834	2	0	0	0	0	0	1	0	0	0
Gm5835	25	28	27	41	21	29	12	22	19	29
Gm5837	4	3	3	1	1	4	0	4	3	2
Gm5839	2	0	1	0	0	1	0	0	0	0
Gm5841	1	2	3	2	0	0	4	1	0	0
Gm5842	6	8	10	9	8	7	11	14	7	10
Gm5843	0	0	0	0	0	0	0	0	0	0
Gm5844	10	7	4	3	5	1	1	8	5	3
Gm5845	18	19	16	19	10	18	16	25	16	18
Gm5846	0	0	1	0	0	1	0	0	0	0
Gm5847	0	0	0	0	0	2	0	0	0	0
Gm5849	0	0	0	0	0	0	0	0	0	0
Gm5850	0	0	0	0	0	0	0	0	0	0
Gm5851	0	0	0	0	0	0	0	0	0	0
Gm5852	0	0	0	0	0	0	0	0	0	0
Gm5853	5	1	7	3	5	1	0	0	2	0
Gm5855	3	0	0	2	1	3	0	0	0	0
Gm5857	1	5	0	5	3	1	0	2	2	10
Gm5859	0	0	0	0	0	0	0	0	0	0
Gm5860	0	0	0	0	0	0	0	0	0	0
Gm5861	1	1	0	0	2	0	0	0	0	1
Gm5862	0	0	0	0	0	0	0	0	0	0
Gm5863	1	2	0	2	0	1	6	0	2	0
Gm5864	8	5	6	4	8	10	6	6	16	4
Gm5865	3	2	2	0	0	0	0	1	1	1
Gm5866	1	0	2	0	0	0	0	0	1	0
Gm5867	2	0	5	1	2	0	0	2	0	1
Gm5868	0	0	0	0	3	0	0	0	1	0
Gm5869	5	6	4	4	3	1	2	1	0	4
Gm5870	0	0	1	0	0	0	0	2	0	0
Gm5871	1	0	0	0	0	1	1	0	2	0
Gm5873	0	1	1	2	0	3	0	0	2	0
Gm5874	1	3	3	0	0	0	0	0	1	0
Gm5876	0	0	0	0	0	0	0	0	0	0
Gm5878	0	0	0	0	0	0	0	0	0	0
Gm5879	9	8	9	7	5	18	4	11	10	11
Gm5881	2	0	1	1	3	0	0	0	1	1
Gm5883	2	2	2	0	0	0	0	1	1	2
Gm5884	1	4	2	3	2	4	3	1	2	3
Gm5885	0	0	0	0	0	0	0	0	0	0
Gm5886	0	0	0	0	0	0	0	0	0	0
Gm5890	0	0	0	0	0	0	0	0	0	0
Gm5891	0	0	0	0	0	0	0	0	0	0
Gm5893	0	0	0	0	0	0	0	0	0	0
Gm5896	0	0	0	1	0	0	0	0	0	0
Gm5898	6	2	6	6	4	4	1	2	2	2
Gm5899	0	0	0	0	0	0	0	0	0	0
Gm5900	2	0	3	1	1	2	1	1	0	2
Gm5901	0	0	0	0	0	0	0	0	0	0
Gm5903	0	1	5	6	1	5	2	2	4	2
Gm5904	1	2	1	2	1	5	0	2	0	0
Gm5905	80	95	80	37	25	59	21	56	54	74
Gm5907	3	7	4	8	8	11	0	0	1	2
Gm5909	1	1	1	0	2	3	0	0	0	0
Gm5910	3	1	1	0	2	2	0	0	1	0
Gm5912	3	0	0	1	0	0	0	1	1	0
Gm5913	12	10	15	9	7	12	21	11	16	7
Gm5914	40	55	74	44	21	38	29	25	19	14
Gm5915	19	23	23	30	28	33	31	39	27	23
Gm5916	0	0	0	0	0	0	0	0	0	0
Gm5917	0	0	0	0	0	0	0	0	0	0
Gm5920	1	0	1	0	0	1	1	0	0	2
Gm5921	1	1	0	2	0	0	0	2	0	1
Gm5922	0	0	0	0	0	0	0	0	0	0
Gm5924	0	0	0	0	0	0	0	0	0	0
Gm5925	0	0	0	0	0	0	2	0	0	0
Gm5926	0	0	0	0	0	0	0	0	0	0
Gm5928	0	0	0	0	0	0	2	0	1	0
Gm5929	0	0	0	0	0	0	0	0	0	0
Gm5930	0	0	0	0	0	0	0	0	0	0
Gm5931	3	3	2	1	1	1	3	1	2	0
Gm5934	0	0	0	0	0	0	0	0	0	0
Gm5935	0	0	0	0	0	0	0	0	0	0
Gm5936	0	0	0	0	0	0	0	0	0	0
Gm5937	0	0	0	1	3	0	1	0	0	2
Gm5938	0	0	0	0	0	0	0	0	0	0
Gm5939	1	3	2	0	0	1	0	0	0	2
Gm5940	1	0	0	0	0	0	0	0	0	0
Gm5941	0	0	0	0	0	0	0	0	0	0
Gm5942	0	0	0	0	0	0	0	0	0	0
Gm5943	0	0	1	0	0	0	0	0	0	0
Gm5944	0	4	3	4	0	2	0	0	0	0
Gm5946	3	0	0	3	0	0	0	1	1	0
Gm5947	0	0	0	0	0	0	0	0	0	0
Gm5948	0	0	0	0	0	0	0	0	0	0
Gm5949	0	0	0	0	0	0	0	0	0	0
Gm595	0	0	0	0	0	0	0	0	0	0
Gm5950	0	0	0	0	0	0	0	0	0	1
Gm5951	0	0	0	0	0	0	0	0	0	0
Gm5953	2	5	3	3	0	0	13	2	7	7
Gm5955	0	0	0	0	0	0	0	0	0	0
Gm5958	0	0	0	0	0	0	0	0	0	0
Gm5960	470	263	425	322	45	23	115	337	422	1080
Gm5963	2	1	2	0	1	1	0	0	1	3
Gm5965	0	0	0	0	0	0	0	0	0	0
Gm5967	0	0	0	0	0	0	0	1	1	2
Gm597	0	0	0	0	0	0	0	0	0	0
Gm5970	34	28	54	20	11	6	14	105	44	114
Gm5973	0	0	0	0	0	0	0	0	0	0
Gm5974	0	0	1	1	0	2	0	0	0	0
Gm5975	0	0	0	0	0	0	0	0	0	0
Gm5976	5	0	1	1	1	1	1	0	0	0
Gm5977	0	0	0	0	0	0	0	0	0	0
Gm5979	0	0	0	0	0	0	0	0	0	0
Gm5981	0	0	0	0	0	1	0	0	0	0
Gm5982	1	0	0	0	0	0	0	0	0	0
Gm5983	1	0	0	0	0	0	0	0	0	0
Gm5987	1	0	0	0	0	0	0	0	0	0
Gm5989	0	0	0	0	0	0	0	0	0	0
Gm5990	0	0	0	0	0	0	1	0	0	0
Gm5995	0	0	0	0	0	0	0	0	0	0
Gm5996	0	0	0	0	0	0	0	0	0	0
Gm5997	0	0	0	0	0	0	0	0	0	0
Gm6003	0	0	0	0	0	0	0	0	0	0
Gm6004	0	0	0	0	0	0	0	0	0	0
Gm6007	0	0	0	0	0	0	0	0	0	0
Gm6008	0	0	0	0	0	0	0	0	0	0
Gm6009	0	0	2	0	0	0	0	0	0	0
Gm6011	0	0	0	0	0	0	0	0	0	0
Gm6012	1	0	5	0	5	9	8	2	12	4
Gm6013	0	0	0	0	0	0	0	0	0	0
Gm6015	0	0	0	0	0	0	0	0	0	0
Gm6018	0	0	0	0	0	0	0	0	0	0
Gm6019	0	0	0	0	0	0	0	0	0	0
Gm6020	3	0	0	0	1	0	0	0	0	2
Gm6023	0	0	0	0	0	0	0	0	1	0
Gm6024	0	0	0	0	0	5	0	0	0	0
Gm6025	0	0	0	0	0	0	0	0	0	0
Gm6027	0	0	0	0	0	1	0	0	0	0
Gm6028	0	0	1	1	0	1	0	0	0	0
Gm6030	4	4	1	0	0	2	0	0	2	0
Gm6031	0	0	0	0	0	0	0	0	0	0
Gm6034	7	4	8	12	10	16	4	13	14	7
Gm6038	0	0	0	0	0	0	0	0	0	0
Gm6039	1	1	0	0	0	0	0	0	1	0
Gm6040	0	0	0	0	0	0	0	0	0	0
Gm6043	0	0	0	0	0	0	0	0	0	0
Gm6044	3	1	1	0	0	3	1	6	0	7
Gm6047	0	0	0	0	0	0	0	0	0	0
Gm6049	0	0	0	0	0	0	0	0	0	0
Gm6051	0	0	0	0	0	0	0	0	0	0
Gm6054	1	0	4	0	0	1	0	2	3	2
Gm6055	76	70	59	77	64	82	80	75	60	62
Gm6056	0	0	0	0	0	0	0	0	0	0
Gm6057	0	0	0	0	0	0	0	0	0	0
Gm6058	0	3	0	0	4	0	0	0	0	0
Gm6059	0	0	0	0	0	0	0	0	0	0
Gm6060	0	0	0	0	0	0	0	0	0	1
Gm6061	0	0	0	0	0	0	0	0	0	0
Gm6062	0	0	0	0	1	0	0	0	0	0
Gm6063	0	1	1	1	0	3	4	5	5	2
Gm6064	0	0	0	1	0	0	0	1	0	0
Gm6065	0	2	2	0	0	0	0	0	0	1
Gm6067	0	0	0	0	0	2	0	0	0	0
Gm6068	0	0	0	0	0	0	0	0	0	0
Gm6069	0	0	0	0	1	0	0	0	1	0
Gm6070	0	0	0	0	0	0	1	2	0	0
Gm6071	0	0	0	0	0	0	0	0	0	0
Gm6072	0	0	0	0	0	0	0	0	0	0
Gm6073	0	0	0	0	0	0	0	0	0	0
Gm6074	0	0	0	0	0	0	0	0	0	0
Gm6075	0	0	1	0	0	1	0	0	0	0
Gm6077	0	0	0	0	0	0	0	1	0	0
Gm6079	0	1	0	0	0	0	0	0	0	0
Gm6081	0	0	0	0	0	0	0	0	0	0
Gm6082	0	0	0	0	0	0	0	0	0	0
Gm6083	0	0	0	0	0	0	0	0	0	0
Gm6085	36	17	34	14	12	22	18	18	13	10
Gm6088	0	1	0	0	0	0	0	0	0	0
Gm6089	0	0	0	0	0	0	2	0	0	0
Gm609	0	0	0	0	0	0	0	0	0	0
Gm6091	1	0	0	1	0	0	0	0	0	0
Gm6092	0	0	0	0	0	0	0	0	0	0
Gm6093	17	11	4	14	10	29	8	22	7	2
Gm6096	0	3	0	0	0	0	0	0	1	0
Gm6098	0	0	0	0	0	0	0	1	0	0
Gm6100	0	0	0	0	0	0	0	0	0	0
Gm6101	0	0	0	0	0	0	0	0	0	0
Gm6104	15	13	19	11	15	13	5	9	11	12
Gm6105	0	0	0	0	0	0	0	0	0	0
Gm6108	0	0	0	0	0	0	0	0	0	0
Gm6109	1	1	3	1	1	1	6	0	0	0
Gm6112	0	0	2	0	0	1	0	0	0	1
Gm6113	0	0	0	0	0	0	0	0	1	0
Gm6114	0	0	1	0	1	0	0	0	0	1
Gm6116	0	0	0	0	0	0	0	0	0	0
Gm6117	0	0	0	0	0	1	0	0	0	0
Gm6119	2	0	0	0	0	0	0	1	0	1
Gm6121	0	0	0	0	0	0	0	0	0	0
Gm6123	3	4	4	7	4	8	10	1	5	7
Gm6124	0	0	0	0	0	0	0	0	0	0
Gm6125	0	0	0	0	0	0	0	0	0	0
Gm6129	1	1	1	0	0	0	0	0	0	0
Gm6133	2	1	1	1	1	2	0	3	0	0
Gm6134	0	0	0	0	0	0	0	0	0	0
Gm6135	0	0	0	0	0	0	0	0	0	0
Gm6136	18	11	19	17	11	10	9	15	8	7
Gm6137	0	0	0	0	0	0	0	0	0	0
Gm6139	1	2	3	0	0	1	0	1	0	0
Gm614	7	4	15	2	3	3	6	5	4	2
Gm6140	0	0	0	0	0	0	0	0	0	0
Gm6141	0	0	0	0	0	0	0	0	0	0
Gm6142	2	0	0	0	1	2	0	0	0	0
Gm6145	1	0	0	0	0	0	0	0	0	0
Gm6150	0	0	0	0	0	0	0	1	0	0
Gm6152	0	0	0	0	0	0	0	0	0	0
Gm6153	0	0	0	0	0	1	0	0	1	0
Gm6155	0	0	0	0	0	0	1	0	0	0
Gm6157	0	0	0	0	0	0	0	0	0	0
Gm6158	0	1	1	0	2	1	1	0	1	0
Gm6159	0	3	3	1	0	1	0	0	0	0
Gm6161	0	0	2	0	0	0	0	0	0	0
Gm6162	0	1	0	1	0	0	0	0	0	0
Gm6164	0	0	0	0	0	0	0	0	0	0
Gm6166	0	0	1	0	0	1	0	0	0	0
Gm6169	6	7	21	9	7	7	9	4	7	10
Gm6170	5	2	7	1	3	2	1	2	3	0
Gm6171	0	0	0	0	0	0	0	0	0	0
Gm6175	0	0	0	0	0	0	0	0	0	0
Gm6176	0	0	0	0	0	0	0	0	0	0
Gm6177	0	2	0	0	0	0	0	0	0	0
Gm6180	13	20	19	14	18	20	20	16	11	6
Gm6181	1	2	1	0	0	0	0	0	0	0
Gm6182	0	0	0	0	0	0	0	0	0	0
Gm6184	0	0	0	1	0	0	0	0	1	2
Gm6185	1	0	1	1	1	0	0	3	0	0
Gm6187	0	0	0	0	0	0	0	0	0	0
Gm6189	0	0	0	0	0	0	0	0	0	0
Gm6190	0	2	0	0	0	0	0	1	0	0
Gm6195	0	0	0	0	0	4	0	1	0	0
Gm6197	3	0	0	4	0	3	0	4	4	1
Gm6198	0	0	0	0	0	0	0	0	0	0
Gm6203	0	0	0	0	0	0	0	0	0	0
Gm6204	41	34	53	25	12	26	13	32	26	23
Gm6205	0	0	0	0	0	0	0	0	0	0
Gm6206	9	14	19	11	7	12	6	6	3	14
Gm6207	0	0	0	0	0	0	0	0	0	0
Gm6209	0	0	0	0	0	0	0	0	0	0
Gm6210	3	9	6	3	1	3	1	17	2	5
Gm6211	0	3	0	1	1	0	2	0	1	0
Gm6213	0	0	0	0	0	0	0	0	0	0
Gm6214	0	0	0	0	0	0	0	0	0	0
Gm6215	0	0	0	0	0	0	0	0	0	0
Gm6216	0	0	0	0	0	0	0	0	0	0
Gm6217	0	0	0	0	0	0	0	0	0	0
Gm6218	0	1	0	0	0	4	1	2	1	2
Gm6221	0	0	0	0	0	0	0	0	0	0
Gm6222	0	0	0	0	0	0	0	0	0	0
Gm6223	0	1	2	1	4	1	0	3	2	1
Gm6225	2	5	2	4	0	12	2	1	5	15
Gm6226	1	1	1	3	3	0	0	1	2	1
Gm6227	0	0	0	0	0	0	0	0	0	1
Gm6228	0	0	0	0	0	0	0	0	0	0
Gm6230	0	0	0	0	0	0	0	0	0	0
Gm6236	0	0	0	0	0	0	0	0	0	0
Gm6238	1	0	1	0	0	6	13	0	0	0
Gm6240	0	0	1	0	0	0	0	0	1	0
Gm6244	0	0	0	0	0	0	0	0	0	0
Gm6245	0	0	0	0	0	0	0	0	0	0
Gm6249	1	0	0	0	0	0	0	0	0	0
Gm6254	2	4	1	2	4	1	0	0	0	0
Gm6257	0	0	1	0	0	0	1	0	0	0
Gm6260	0	0	0	0	0	0	0	0	0	0
Gm6261	0	0	0	0	0	0	0	0	0	0
Gm6263	3	3	1	1	0	3	0	4	3	1
Gm6264	0	0	3	0	0	0	0	2	1	2
Gm6265	3	1	4	4	1	1	0	1	0	3
Gm6266	2	1	3	0	3	3	0	1	4	1
Gm6268	0	0	0	0	0	0	0	0	0	0
Gm6270	0	0	0	0	0	0	0	0	0	0
Gm6272	0	0	0	0	0	0	0	0	0	0
Gm6274	1	2	0	3	3	6	5	1	0	1
Gm6275	0	0	0	0	0	0	0	0	0	0
Gm6276	0	0	0	0	0	0	0	0	0	0
Gm6277	14	38	18	19	8	5	15	21	13	10
Gm6283	0	1	1	0	1	0	1	0	1	0
Gm6284	0	0	0	0	0	0	0	0	0	0
Gm6285	1	0	1	0	0	0	0	0	0	0
Gm6286	0	0	0	0	0	0	0	0	0	0
Gm6288	5	2	0	0	0	0	0	0	1	2
Gm6290	0	0	0	0	0	0	0	0	0	0
Gm6291	0	0	0	0	0	0	1	0	0	0
Gm6292	0	2	0	0	0	0	0	0	0	0
Gm6293	0	0	0	1	0	0	0	0	0	0
Gm6296	0	1	0	6	3	0	2	0	2	0
Gm6297	32	25	0	11	11	5	23	6	9	49
Gm6298	1	0	0	0	0	1	1	1	0	0
Gm6300	0	0	0	0	0	0	0	0	0	0
Gm6303	0	0	0	0	0	0	0	0	0	0
Gm6304	0	1	2	3	2	2	3	0	0	1
Gm6305	3	0	0	0	4	1	0	0	0	2
Gm6308	0	0	0	0	0	0	1	0	0	0
Gm6309	0	0	0	0	0	0	0	0	0	0
Gm6311	0	0	0	1	0	0	2	1	0	0
Gm6312	0	0	0	0	0	0	0	0	0	0
Gm6313	0	0	0	0	0	0	0	0	0	0
Gm6316	1	4	5	3	0	2	0	2	1	1
Gm6317	0	0	0	0	0	0	0	1	0	1
Gm6321	0	0	0	0	0	0	1	0	0	0
Gm6322	3	4	3	0	2	0	0	0	0	1
Gm6325	0	0	0	0	0	0	0	0	0	0
Gm6327	0	0	0	0	0	0	0	0	0	0
Gm6329	0	0	0	0	0	0	0	0	0	0
Gm6331	0	0	0	0	0	0	0	0	0	0
Gm6333	0	0	0	0	1	0	0	0	0	0
Gm6334	0	0	0	0	0	0	0	0	0	0
Gm6335	2	0	0	0	0	0	0	1	0	0
Gm6337	0	0	0	0	0	0	0	0	0	0
Gm6341	0	2	3	1	0	2	2	3	1	0
Gm6342	0	0	0	0	0	0	0	0	0	0
Gm6344	0	0	0	0	1	0	0	0	0	0
Gm6345	3	3	7	1	3	1	2	0	2	11
Gm6346	0	0	0	0	0	0	0	0	0	0
Gm6348	0	0	0	0	0	0	0	0	0	0
Gm6350	0	0	0	0	0	0	0	0	0	0
Gm6351	0	0	0	0	0	0	0	0	0	0
Gm6352	0	0	0	0	0	1	0	0	0	0
Gm6353	0	0	0	3	0	1	0	0	0	0
Gm6356	0	0	0	0	0	0	0	0	0	0
Gm6358	0	0	0	0	0	0	0	0	0	0
Gm6361	0	0	0	0	0	0	0	0	0	0
Gm6362	0	0	0	0	0	0	0	0	0	0
Gm6365	1	1	0	1	3	1	1	0	1	1
Gm6366	0	0	0	0	0	0	0	0	0	0
Gm6367	0	0	0	0	0	0	0	0	0	0
Gm6368	1	1	1	1	0	0	0	2	1	0
Gm6369	0	0	0	0	0	0	0	0	0	0
Gm6370	0	0	0	0	0	0	0	0	0	0
Gm6373	0	0	0	0	0	0	0	0	0	0
Gm6374	0	0	0	0	0	0	0	0	0	0
Gm6375	1	2	2	1	0	1	1	0	0	0
Gm6376	8	14	6	5	8	16	12	6	4	4
Gm6377	142	44	139	63	17	10	21	178	138	309
Gm6378	0	0	0	0	0	0	0	0	0	0
Gm6382	9	5	6	2	0	2	3	2	2	3
Gm6390	0	0	1	0	0	0	0	0	0	0
Gm6394	67	79	93	31	23	46	39	45	44	29
Gm6395	1	2	1	5	0	2	1	2	2	1
Gm6397	5	3	6	3	2	4	0	3	2	3
Gm6401	0	0	0	0	0	0	0	0	0	0
Gm6407	0	0	0	0	0	0	0	0	0	0
Gm6408	0	0	0	0	0	0	0	0	0	0
Gm6410	0	0	0	0	1	0	0	2	0	0
Gm6415	0	2	0	2	0	0	0	1	0	0
Gm6418	0	0	0	0	0	0	0	0	0	0
Gm6419	0	3	3	0	0	0	0	1	0	1
Gm6420	0	1	2	0	0	0	0	0	0	0
Gm6423	0	1	1	0	0	0	0	0	0	0
Gm6425	0	0	0	1	0	0	0	0	0	0
Gm6426	1	0	0	0	0	0	0	0	0	0
Gm6427	0	0	0	0	0	0	0	0	0	0
Gm6428	0	0	0	1	0	1	0	0	0	0
Gm6429	0	2	0	0	0	0	0	0	0	0
Gm6430	6	9	2	1	0	1	1	1	0	2
Gm6433	0	0	2	0	2	2	0	0	0	0
Gm6434	0	0	0	0	0	0	0	0	0	0
Gm6436	0	0	0	0	0	0	0	0	0	0
Gm6439	0	0	0	0	0	0	0	0	0	0
Gm6441	0	0	1	0	0	0	0	1	0	0
Gm6443	0	0	0	1	0	0	0	0	0	0
Gm6444	2	1	4	3	4	4	1	2	1	3
Gm6445	3	8	2	3	3	7	4	5	9	7
Gm6446	0	0	0	0	0	0	0	0	0	0
Gm6447	0	0	0	0	0	0	0	0	0	0
Gm6450	0	0	0	1	0	0	0	0	0	0
Gm6451	4	5	1	2	4	9	7	11	9	5
Gm6455	3	0	2	0	0	0	0	0	0	0
Gm6457	0	2	1	2	3	2	0	2	2	0
Gm6458	0	0	0	0	0	0	0	0	0	0
Gm6460	0	0	0	0	0	0	0	0	0	0
Gm6461	0	0	0	0	0	0	0	0	0	0
Gm6462	0	0	0	0	0	0	0	0	0	0
Gm6463	0	0	0	0	0	0	0	1	0	0
Gm6465	0	0	0	0	0	0	0	0	0	0
